id,title,website it is available at,description,rating,price,currency,imageURL,quantitys,specs
251,Fresh Fruits,Newegg,Nearly miss image they country. Forward magazine series education goal sometimes. Rock sense full organization inside.,3.3,611.6,INR,https://m.media-amazon.com/images/I/51ebZJ+DR4L._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'ForestGreen'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
252,Headphones,Newegg,Chair animal professional source either product. Turn far expert even arrive. Everyone suffer design moment system not.,4.6,822.04,INR,https://m.media-amazon.com/images/I/61QUY1oXChS._AC_UY327_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'Tomato'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
253,Frozen Pizza,Newegg,"Ten condition yet place summer someone situation.
Style myself not cup western what. Pm cup capital price need us should.",2.6,21.35,INR,https://m.media-amazon.com/images/I/51MFWhH4HsL._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'LightPink'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
254,Skirt,Newegg,"Threat business final learn. More ten room player level more expect. Indicate similar act young quite clear conference.
Ready detail personal eat vote ever. Dog card bar table base sign candidate.",2.6,54.99,INR,https://m.media-amazon.com/images/I/41Srjmt2O8L._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'Cornsilk'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
255,Sweater,Newegg,"Street body thank article message. Name recent involve well challenge perform scientist.
Responsibility add sport leader strong popular just. Involve carry management start together compare until.",4.6,653.07,INR,https://m.media-amazon.com/images/I/31YtGQVKCsL._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'CornflowerBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
256,Tea,Newegg,"Also support practice right senior cup vote. Economic sport election.
Manager light father particularly. Pm protect area look.",1.1,860.48,INR,https://m.media-amazon.com/images/I/51QF8woKr5S._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'MintCream'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
257,Milk,Newegg,"Store I even guess. Let friend history describe respond no identify war.
Agent deal head carry. Hope by article conference particularly new difference try.",4.9,382.5,INR,https://m.media-amazon.com/images/I/61mbT2S-adL._AC_UL480_FMwebp_QL65_.jpg,4,"[{'spec_name': 'Color', 'spec_value': 'SeaGreen'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
258,Fresh Vegetables,Newegg,"Five remain act per. Behavior certain entire. Themselves class this wonder my bill.
Leave book democratic up myself window box. Watch help building suggest. Nice nature show great job agency behind.",1.3,871.34,INR,https://m.media-amazon.com/images/I/619D1OTIYnL._AC_UL480_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'SpringGreen'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
260,Dress,Newegg,"Himself force drug bring. Actually television soon reach.
Mean one marriage change note. Account he local development doctor. Friend themselves mission talk.",2.4,846.75,INR,https://m.media-amazon.com/images/I/41fD1yX-ByL._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'Tan'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
262,Smartphone,Newegg,"Per specific citizen parent. Up left from no feel reality gun. One me skill range get.
Majority adult everybody describe town me lawyer. Democratic all partner in interest.",2.0,431.1,INR,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY327_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'WhiteSmoke'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
263,Tablet,Newegg,"Institution remain improve wrong current race. Mr long magazine worker lay.
Ever drive lose election third mouth. Heart poor rate another success during local. Cost local need car item whom western.",1.6,269.73,INR,https://m.media-amazon.com/images/I/61vsK7h3zVL._AC_UY327_FMwebp_QL65_.jpg,5,"[{'spec_name': 'Color', 'spec_value': 'Green'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
264,Smartwatch,Newegg,"Your girl there.
Ground fight he close main few them. Themselves kind chance sign. Bar woman school after north teacher political moment. Take next recognize recent tree.",4.5,389.9,INR,https://m.media-amazon.com/images/I/61SSVxTSs3L._AC_UY327_FMwebp_QL65_.jpg,5,"[{'spec_name': 'Color', 'spec_value': 'SeaGreen'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
265,Sneakers,Newegg,Seat protect prevent site apply night. Southern environmental do cover allow wide product. Bad back dark less treat air.,2.0,307.52,INR,https://m.media-amazon.com/images/I/61gC7MDnPxL._AC_UL480_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'Green'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
268,Pasta,Newegg,Base view high back office. Money firm language itself goal treat study. Agree inside director arrive leg sister.,3.1,417.92,INR,https://m.media-amazon.com/images/I/61lF1cVyt2S._AC_UL480_FMwebp_QL65_.jpg,4,"[{'spec_name': 'Color', 'spec_value': 'LightCyan'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
269,T-Shirt,Newegg,"Game store better factor. Today bar challenge whether out activity here.
Let base control truth. Democrat decade impact window car why but. Worry relate rule concern suggest leader develop.",1.6,592.29,INR,https://m.media-amazon.com/images/I/71y4BXxLJHL._AC_UL480_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'SandyBrown'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
272,Hoodie,Newegg,Political reality high difference almost goal art price. Thus card example design. Pay than forward husband report start more.,3.4,882.05,INR,https://m.media-amazon.com/images/I/51Hz7KZL2TL._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'SkyBlue'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
273,Eggs,Newegg,"Above how evening could member state. Pretty sound to understand.
Product doctor response show include. Call head notice early. Strong worker rest notice.",3.7,362.57,INR,https://m.media-amazon.com/images/I/713F8edohML._AC_UL480_FMwebp_QL65_.jpg,5,"[{'spec_name': 'Color', 'spec_value': 'GreenYellow'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
274,Rice,Newegg,"How task a build difficult share human. Bad ten give ok. Enjoy already type street vote available others plant.
Chair somebody notice tend turn. Issue stop play whose get cup.",5.0,629.89,INR,https://m.media-amazon.com/images/I/81OeQQruz1L._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'LightSteelBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
281,Canned Fruits,Newegg,"Bag Mr church hospital American. Early girl security friend else attack. Character skill today deep southern.
Forget public wide itself sit either. Exactly somebody receive these.",4.1,145.55,INR,https://m.media-amazon.com/images/I/41adxzhFYeL._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'Khaki'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
283,Canned Soup,Newegg,"Him decade some try cold talk fast out. Become sort understand another whatever full town. Whole bit consider skill yourself.
What memory fish. Economy various film once morning.
Head upon good PM.",2.2,807.18,INR,https://m.media-amazon.com/images/I/61lOAPbcf1L._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'SlateGray'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
288,Camera,Newegg,Prevent themselves character strategy free deep. National research she conference. Concern other return sister property reality will. Debate not support recently someone through compare.,2.7,602.11,INR,https://m.media-amazon.com/images/I/61VwXeITFjL._AC_UY327_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'YellowGreen'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
290,TV,Newegg,"Company behavior explain senior kind. Campaign affect with attack food system debate. Million economic south.
Born physical region seat almost born mention. Class should city writer guy.",2.3,641.46,INR,https://m.media-amazon.com/images/I/619--Jabh2L._AC_UY327_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'AntiqueWhite'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
294,Laptop,Newegg,"Arm where view college. Family discuss watch prevent. Say glass design on base popular.
Wide another step hold hard summer listen hard.",1.6,106.31,INR,https://m.media-amazon.com/images/I/71I5fx8iPJL._AC_UY327_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'Coral'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
295,Socks,Newegg,"Improve thing message rest central. Their success wrong likely. Risk news issue magazine.
Term simple front ask argue fine question. Particularly stop capital break station. Best instead structure.",4.7,955.34,INR,https://m.media-amazon.com/images/I/81dBZYxudhL._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'MediumSlateBlue'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
297,Jeans,Newegg,Center good send late former TV. Stage continue attention remember wonder experience. Direction fight could finally want quality. Whom help decision far admit sell.,2.7,408.56,INR,https://m.media-amazon.com/images/I/51MKCIeyRVL._AC_UL480_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'Orchid'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
298,Jacket,Newegg,"Dark message region. Analysis may spend particularly allow policy. Range item probably describe question.
Add piece suffer per any. Face perform ready friend stop. Change near way today property.",2.8,306.33,INR,https://m.media-amazon.com/images/I/51e3g46PdjL._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'SteelBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
